x,y,z
0.48333650827407837,0.50002121925354,-0.04961453005671501
0.4801816940307617,0.42893362045288086,-0.07905148714780807
0.4830476939678192,0.4538167417049408,-0.04491785541176796
0.4711107313632965,0.36662134528160095,-0.052279047667980194
0.4799405336380005,0.40787944197654724,-0.08247643709182739
0.4809345602989197,0.38269343972206116,-0.07426586747169495
0.4851529598236084,0.32431769371032715,-0.02866404317319393
0.39067965745925903,0.32989251613616943,0.039925817400217056
0.4867021143436432,0.2793944478034973,-0.014141648076474667
0.4868852198123932,0.25233057141304016,-0.014231812208890915
0.4891188442707062,0.15616393089294434,0.012939267791807652
0.483449250459671,0.5099141597747803,-0.04876353591680527
0.48391953110694885,0.5174962282180786,-0.04457930848002434
0.48465198278427124,0.5209576487541199,-0.038450028747320175
0.48538440465927124,0.5299505591392517,-0.03762529790401459
0.48527514934539795,0.5371401309967041,-0.040815796703100204
0.4851130247116089,0.5467953085899353,-0.04476908594369888
0.485365629196167,0.5580602288246155,-0.04387069493532181
0.4864582121372223,0.578750729560852,-0.03164900094270706
0.4810820519924164,0.4406266212463379,-0.07250244915485382
0.4715200960636139,0.44117194414138794,-0.05202743038535118
0.3446285128593445,0.26340770721435547,0.12478969246149063
0.42890411615371704,0.3471527099609375,0.01984449476003647
0.4146519899368286,0.3487648069858551,0.02196650020778179
0.40174975991249084,0.34739363193511963,0.027325911447405815
0.3859294652938843,0.33823609352111816,0.042040251195430756
0.44126182794570923,0.3414350748062134,0.02031354419887066
0.41308000683784485,0.29724985361099243,0.019339628517627716
0.42741456627845764,0.2979365587234497,0.018009953200817108
0.39953356981277466,0.3006266951560974,0.02517671138048172
0.3904501795768738,0.30769434571266174,0.03183360770344734
0.37383782863616943,0.35147199034690857,0.049284495413303375
0.4361712634563446,0.612744927406311,-0.014462083578109741
0.3869447112083435,0.3258986175060272,0.04570557922124863
0.33728283643722534,0.3494439423084259,0.12063362449407578
0.35952627658843994,0.339977502822876,0.06712638586759567
0.41805461049079895,0.424294114112854,-0.0031340676359832287
0.4672786593437195,0.49774879217147827,-0.04579255357384682
0.47028225660324097,0.5178206562995911,-0.04085271805524826
0.45138877630233765,0.5054358243942261,-0.03634276241064072
0.44117259979248047,0.5156267881393433,-0.025488631799817085
0.45908647775650024,0.5203668475151062,-0.03399364650249481
0.4500775933265686,0.5241501331329346,-0.02377709373831749
0.4263608157634735,0.5488603711128235,-0.006606193725019693
0.4693490266799927,0.42875802516937256,-0.07675353437662125
0.46732011437416077,0.40893644094467163,-0.07959042489528656
0.367740273475647,0.28849852085113525,0.04150390625
0.4464041590690613,0.37444108724594116,-0.002279787790030241
0.4427884519100189,0.4294629991054535,-0.03750447556376457
0.4423214793205261,0.41974300146102905,-0.03215884789824486
0.37601444125175476,0.4258008301258087,0.0201625544577837
0.4690075218677521,0.3855230212211609,-0.06847212463617325
