x,y,z
0.4839865267276764,0.5756353139877319,-0.04920460656285286
0.4807276427745819,0.5038719773292542,-0.08000142127275467
0.4827377200126648,0.5285918712615967,-0.045203182846307755
0.46820545196533203,0.44460418820381165,-0.054452914744615555
0.4800872206687927,0.48364752531051636,-0.08356929570436478
0.47983241081237793,0.4594897925853729,-0.07572823762893677
0.48022493720054626,0.4044966399669647,-0.030674606561660767
0.3841686248779297,0.4146263301372528,0.03258991986513138
0.47993004322052,0.3685828447341919,-0.017392463982105255
0.47957873344421387,0.34447216987609863,-0.017805175855755806
0.47891825437545776,0.2547823488712311,0.008724944666028023
0.48426899313926697,0.5854052305221558,-0.04803939908742905
0.4846847653388977,0.5925673246383667,-0.04375329613685608
0.4850459396839142,0.5953890085220337,-0.03756169602274895
0.48572275042533875,0.6031574010848999,-0.03713131323456764
0.4858662188053131,0.6102250814437866,-0.040412433445453644
0.48598331212997437,0.6197690367698669,-0.04431541636586189
0.4862877130508423,0.6313730478286743,-0.04352494329214096
0.48710450530052185,0.6547675728797913,-0.030834943056106567
0.4813431203365326,0.5153558254241943,-0.0732530802488327
0.4694037139415741,0.5164480209350586,-0.05309399962425232
0.33087801933288574,0.36030882596969604,0.1120508536696434
0.42311891913414,0.4274642765522003,0.01572110690176487
0.40899336338043213,0.42988651990890503,0.01692225970327854
0.3957148790359497,0.42999061942100525,0.021189475432038307
0.37864458560943604,0.4234846532344818,0.03428839147090912
0.4351837635040283,0.4215317368507385,0.01661580055952072
0.40573108196258545,0.38710567355155945,0.012894622050225735
0.41962486505508423,0.3863949775695801,0.012920578010380268
0.3926793932914734,0.391019731760025,0.017595211043953896
0.38384127616882324,0.3975183069705963,0.023888010531663895
0.36579084396362305,0.4374343454837799,0.040907274931669235
0.4318752586841583,0.6941162347793579,-0.015079602599143982
0.3798159062862396,0.41194042563438416,0.037631016224622726
0.32367265224456787,0.4412223696708679,0.10962867736816406
0.3495606482028961,0.42916038632392883,0.05735043063759804
0.4123697578907013,0.5034409165382385,-0.006414208561182022
0.46614232659339905,0.5735043883323669,-0.04632183909416199
0.4693710207939148,0.5931047201156616,-0.040796879678964615
0.44832879304885864,0.5813375115394592,-0.03718271851539612
0.4368317723274231,0.5917046666145325,-0.025798507034778595
0.45649802684783936,0.5957589745521545,-0.03410719335079193
0.44621172547340393,0.5996870994567871,-0.02332461252808571
0.4203835427761078,0.6265445947647095,-0.006093556992709637
0.46888476610183716,0.504204511642456,-0.07824340462684631
0.46653133630752563,0.48509013652801514,-0.08132778108119965
0.35949695110321045,0.3826497197151184,0.03014572709798813
0.44049862027168274,0.4538387358188629,-0.005135606974363327
0.43764451146125793,0.5057708621025085,-0.04016999527812004
0.4368424713611603,0.4966173768043518,-0.03480818122625351
0.3693655729293823,0.5073173642158508,0.013820135965943336
0.4672725200653076,0.46261730790138245,-0.07057648152112961
0.39288032054901123,0.3584195375442505,0.004042663611471653
0.37324726581573486,0.36749494075775146,0.015767963603138924
0.3444077968597412,0.3227177560329437,0.08497113734483719
0.45335474610328674,0.3668014407157898,-0.011438306421041489
0.43250784277915955,0.38975948095321655,0.01671500690281391
0.40879929065704346,0.6088141202926636,-0.0002583896857686341
0.33700501918792725,0.6299259662628174,0.12919388711452484
0.44860029220581055,0.5159314870834351,-0.035582028329372406
0.4604151248931885,0.5212571024894714,-0.039352528750896454
0.4246983528137207,0.607431173324585,-0.0018494515679776669
0.43120241165161133,0.6056295037269592,-0.005976379849016666
0.3647375702857971,0.35657328367233276,0.024881118908524513
0.43777310848236084,0.5154128074645996,-0.03285764530301094
0.41940179467201233,0.35688212513923645,-0.004984513856470585
0.41590172052383423,0.34133589267730713,-0.006339547224342823
0.39949965476989746,0.2699369490146637,0.02967260405421257
0.3547573387622833,0.33793625235557556,0.05115247890353203
0.4086678922176361,0.3025519847869873,0.011173173785209656
0.35054248571395874,0.3764915466308594,0.044455043971538544
0.3405758738517761,0.3685914874076843,0.0765642449259758
0.4674959182739258,0.5852065682411194,-0.045246005058288574
0.45295366644859314,0.5902054905891418,-0.036397434771060944
0.441605806350708,0.5959702134132385,-0.026023900136351585
0.452443927526474,0.5194002985954285,-0.033628739416599274
0.4280541241168976,0.6067021489143372,-0.004075555130839348
0.4343922734260559,0.6090341210365295,-0.014624289236962795
0.43288683891296387,0.6048933267593384,-0.006669848691672087
0.45522400736808777,0.5068425536155701,-0.05565566569566727
0.44896459579467773,0.5987041592597961,-0.021336019039154053
0.4594705402851105,0.5966843366622925,-0.02868117392063141
0.4714922606945038,0.5957554578781128,-0.034918755292892456
0.4676184058189392,0.6550896167755127,-0.029641268774867058
0.4683029353618622,0.6307579874992371,-0.04151760786771774
