x,y,z
0.4779874384403229,0.5821695923805237,-0.04702863469719887
0.47379714250564575,0.5115469098091125,-0.079938605427742
0.4764428436756134,0.5353312492370605,-0.0439564511179924
0.4613894522190094,0.4519156813621521,-0.0554676428437233
0.4729193449020386,0.49150168895721436,-0.08402308076620102
0.4726974666118622,0.46705031394958496,-0.0767267644405365
0.47332215309143066,0.4108489751815796,-0.033754199743270874
0.3777691721916199,0.4198845326900482,0.03371676802635193
0.47306737303733826,0.3769841194152832,-0.022179368883371353
0.4724081754684448,0.35315924882888794,-0.023631250485777855
0.47102469205856323,0.2550800144672394,0.0007014641305431724
0.4783676266670227,0.5917778611183167,-0.045732978731393814
0.4789242744445801,0.5985857248306274,-0.04122025519609451
0.47951051592826843,0.6011016368865967,-0.03483516722917557
0.4801761507987976,0.6078483462333679,-0.033355433493852615
0.4803285002708435,0.6144077181816101,-0.036398496478796005
0.4804861545562744,0.6235060691833496,-0.04009223356842995
0.4809454083442688,0.6346476078033447,-0.03891683369874954
0.48249223828315735,0.6579430103302002,-0.025534119457006454
0.4746725559234619,0.522660493850708,-0.07295083999633789
0.46344083547592163,0.5234503746032715,-0.05213215574622154
0.3245208263397217,0.36383354663848877,0.11303503811359406
0.4172664284706116,0.4330275058746338,0.015947965905070305
0.40308839082717896,0.43562474846839905,0.017434190958738327
0.3896908462047577,0.4358014464378357,0.021991480141878128
0.3725276589393616,0.4289923906326294,0.035701051354408264
0.429207444190979,0.42701250314712524,0.016135534271597862
0.3990958333015442,0.39431682229042053,0.012480935081839561
0.4130890667438507,0.39344584941864014,0.011827873066067696
0.3861173093318939,0.39805543422698975,0.017702508717775345
0.3773965537548065,0.40403592586517334,0.024329373612999916
0.35983094573020935,0.44342008233070374,0.04287872463464737
0.42928704619407654,0.6993875503540039,-0.008270769380033016
0.37341034412384033,0.417111337184906,0.03884916380047798
0.3183237612247467,0.4467633068561554,0.11353776603937149
0.3434823751449585,0.435532808303833,0.05952112749218941
0.4075307846069336,0.51027911901474,-0.004062736872583628
0.4609203040599823,0.5804327726364136,-0.043678708374500275
0.4644610583782196,0.5993160009384155,-0.03791958466172218
0.44413691759109497,0.5883472561836243,-0.03413844481110573
0.4333276152610779,0.5986858606338501,-0.02260700799524784
0.45237335562705994,0.6020855903625488,-0.031006131321191788
0.4426184892654419,0.6059690117835999,-0.02021152526140213
0.4178197383880615,0.6326064467430115,-0.001597361988388002
0.46224337816238403,0.5120210647583008,-0.07792683690786362
0.4596911370754242,0.4931512475013733,-0.08145599812269211
0.352542519569397,0.39042234420776367,0.030232541263103485
0.43489083647727966,0.45975983142852783,-0.005180614069104195
0.4323576092720032,0.5131253004074097,-0.03849981725215912
0.43165233731269836,0.503771185874939,-0.03322978317737579
0.36451801657676697,0.5149580240249634,0.017224814742803574
0.4604414403438568,0.47040122747421265,-0.07108703255653381
0.3859274983406067,0.3677603006362915,0.0017926179571077228
0.36603230237960815,0.3760683536529541,0.014387991279363632
