x,y,z
0.45614925026893616,0.6611959934234619,-0.03493645787239075
0.4526415169239044,0.6036882996559143,-0.07305609434843063
0.4544801414012909,0.6197674870491028,-0.03619210794568062
0.4395337998867035,0.5429909229278564,-0.056911710649728775
0.4516036808490753,0.5855987668037415,-0.07857295125722885
0.4508481025695801,0.5606076121330261,-0.07419254630804062
0.44971564412117004,0.49993881583213806,-0.041045572608709335
0.35818323493003845,0.4966920018196106,0.018678948283195496
0.4484137296676636,0.4631645083427429,-0.0351073183119297
0.4472709000110626,0.4407011568546295,-0.039920300245285034
0.4437922537326813,0.34943288564682007,-0.028565481305122375
0.4566034972667694,0.6694847345352173,-0.03276367858052254
0.4571368992328644,0.674445390701294,-0.027571626007556915
0.4576033651828766,0.675553023815155,-0.021056486293673515
0.45837169885635376,0.6798290014266968,-0.017822125926613808
0.4585743248462677,0.6860222816467285,-0.019685471430420876
0.45889896154403687,0.693851113319397,-0.022106710821390152
0.4595271348953247,0.7023024559020996,-0.0195442084223032
0.4609680771827698,0.7178890109062195,-0.004833925049751997
0.45331010222435,0.6121125221252441,-0.06555517017841339
0.442070335149765,0.6098666787147522,-0.045774295926094055
0.30578142404556274,0.43568217754364014,0.08188672363758087
0.39678075909614563,0.5103756785392761,0.004019955173134804
0.3834570646286011,0.5124806761741638,0.005195284727960825
0.3706522583961487,0.5125706195831299,0.009245031513273716
0.3540832996368408,0.5045312643051147,0.02124558761715889
0.4077058434486389,0.5055224895477295,0.00419518630951643
0.37673231959342957,0.476850688457489,-0.0032677038107067347
0.3904516398906708,0.47599634528160095,-0.0038648773916065693
0.3646268844604492,0.47974854707717896,0.0016738855047151446
0.35670071840286255,0.48424556851387024,0.007978545501828194
0.34286975860595703,0.5173553228378296,0.028966909274458885
0.4138340950012207,0.7491354942321777,0.013724357821047306
0.3536330759525299,0.4934942126274109,0.022953828796744347
0.30333805084228516,0.5106960535049438,0.09259942919015884
0.32670480012893677,0.5075417757034302,0.042553629726171494
0.3900953531265259,0.586846113204956,-0.005222225096076727
0.4410442113876343,0.6593864560127258,-0.032442182302474976
0.44498759508132935,0.6746047735214233,-0.024961132556200027
0.4265895485877991,0.6648367643356323,-0.02368149161338806
0.41790297627449036,0.6721667647361755,-0.01336789969354868
0.43456798791885376,0.6760153770446777,-0.019329920411109924
0.42633286118507385,0.6779786944389343,-0.009943397715687752
0.4035029411315918,0.6964107155799866,0.009614570997655392
0.4416513741016388,0.6036180853843689,-0.07142430543899536
0.43900543451309204,0.5863680839538574,-0.0765061005949974
0.3324097990989685,0.4692918360233307,0.010996847413480282
0.4139314889907837,0.5399738550186157,-0.011324109509587288
0.41290587186813354,0.5978419184684753,-0.03553271293640137
0.4122219681739807,0.5876460671424866,-0.03156616538763046
0.3511166572570801,0.5869564414024353,0.013189581222832203
0.4391553997993469,0.5631341338157654,-0.0692298635840416
0.36244523525238037,0.45246708393096924,-0.016547944396734238
0.3443484306335449,0.45812293887138367,-0.00483208242803812
0.3159763813018799,0.4049754738807678,0.05128064379096031
0.4216659665107727,0.4617958664894104,-0.029632963240146637
0.40316876769065857,0.47845929861068726,0.00036426878068596125
0.39274322986602783,0.682368278503418,0.01296475250273943
0.3267021179199219,0.671017050743103,0.13943617045879364
0.42301398515701294,0.606878936290741,-0.029847661033272743
0.43411722779273987,0.6116061210632324,-0.032223284244537354
0.40864241123199463,0.6823651194572449,0.010289865545928478
0.4140545725822449,0.6803470253944397,0.0060206213966012
0.3356582224369049,0.4465824067592621,0.001943293958902359
0.4134500324726105,0.6048691868782043,-0.02735762670636177
0.38789287209510803,0.45255041122436523,-0.025023173540830612
0.383877158164978,0.4378153681755066,-0.02874179184436798
0.36642470955848694,0.3630844056606293,-0.0069785588420927525
0.32584860920906067,0.4245537519454956,0.022914791479706764
0.3759775459766388,0.3984186053276062,-0.0192878320813179
0.3236570656299591,0.46139904856681824,0.023270361125469208
0.31458228826522827,0.44907146692276,0.05056196451187134
0.44272929430007935,0.6689864993095398,-0.03043944761157036
0.4311557710170746,0.6723121404647827,-0.022261982783675194
0.4222036302089691,0.6756974458694458,-0.013000283390283585
0.42671576142311096,0.6094355583190918,-0.027665378525853157
0.4115734398365021,0.6817300915718079,0.007950816303491592
0.41658878326416016,0.6831781268119812,-0.0005951505736447871
0.4150155186653137,0.6789766550064087,0.005385342054069042
0.4288969933986664,0.6020032167434692,-0.0501696839928627
0.42889294028282166,0.6761260032653809,-0.007675627712160349
0.4373622238636017,0.6755356192588806,-0.013717694208025932
0.4470787048339844,0.6756396889686584,-0.01874149776995182
0.44474413990974426,0.7186115980148315,-0.0040865312330424786
0.4447818994522095,0.7020131349563599,-0.018456893041729927
0.44505831599235535,0.6928297281265259,-0.020504416897892952
0.4455416798591614,0.6854398846626282,-0.017866693437099457
0.44639864563941956,0.6800841093063354,-0.015811415389180183
0.4270435869693756,0.6798082590103149,-0.005939236842095852
0.4253790080547333,0.68160480260849,-0.00810234621167183
0.42313286662101746,0.6856701374053955,-0.00967771839350462
0.42091986536979675,0.691037654876709,-0.006970963906496763
0.404931902885437,0.6520180106163025,-0.009536805562675
0.3089919090270996,0.5856817364692688,0.15586046874523163
0.4538130760192871,0.6147127151489258,-0.046631719917058945
0.4214848279953003,0.6799106001853943,0.00036080682184547186
0.4192086160182953,0.680932879447937,-0.0008073667413555086
0.4388578534126282,0.6198252439498901,-0.03189651668071747
0.41918718814849854,0.6150830388069153,-0.01683891750872135
0.4365602433681488,0.6158815622329712,-0.03257960081100464
0.4012186527252197,0.5512063503265381,-0.005180839449167252
0.3803555965423584,0.564700186252594,-4.406453808769584e-05
0.4108518362045288,0.5950666666030884,-0.023080460727214813
0.33491969108581543,0.3803452253341675,0.019856709986925125
0.3451722264289856,0.4068877100944519,0.000522427202668041
0.356236070394516,0.4377332925796509,-0.014298047870397568
0.414332777261734,0.7050812840461731,0.0035206496249884367
0.4154292345046997,0.4394068121910095,-0.03657534718513489
0.4083014726638794,0.39505448937416077,-0.03101664036512375
0.4016174376010895,0.35369646549224854,-0.023331424221396446
0.36011752486228943,0.5100628137588501,0.015461747534573078
0.32864049077033997,0.531303882598877,0.03789724409580231
0.41453495621681213,0.5009438395500183,0.005709266755729914
0.3410685658454895,0.48765772581100464,0.020612439140677452
0.42216727137565613,0.5280579328536987,-0.017400750890374184
0.4199134111404419,0.5919079780578613,-0.05000768229365349
0.31510603427886963,0.5438342094421387,0.05482610687613487
0.338675856590271,0.5437435507774353,0.02566167339682579
0.3564378619194031,0.5495418310165405,0.012500176206231117
0.3817864954471588,0.5446280241012573,0.004861923400312662
0.4000021815299988,0.5355651378631592,0.0009985005017369986
0.4131484627723694,0.5263099074363708,-0.004284494090825319
0.4375981092453003,0.5050392746925354,-0.0347524918615818
0.31994038820266724,0.5811258554458618,0.05290529876947403
0.3287445604801178,0.48613864183425903,0.02733900025486946
0.44671526551246643,0.6115197539329529,-0.06432665139436722
0.4158249795436859,0.558225154876709,-0.015558422543108463
0.3014780879020691,0.5086454153060913,0.14023685455322266
0.42269423604011536,0.5164951682090759,-0.007377822883427143
0.41063404083251953,0.5956200957298279,-0.008616472594439983
0.3498513102531433,0.4961676001548767,0.02584950253367424
0.419521689414978,0.5796763300895691,-0.04521515220403671
0.3149629235267639,0.6276432275772095,0.15140356123447418
